"HolderAddress","Balance","PendingBalanceUpdate"
"0x0210420eba05f5de2cb2af51c0a57e75204b2e9b","99000","No"
"0x0215514ecad76952c394576de833de9dd9a0fa48","46758.18","No"
"0x0217b17953d2eaa896fd6a06db1887a0c84597c4","10","No"
"0x02196460ef507668f86113054a62a4b897ff8758","26141.19","No"
"0x02202d244683ac5208605c17d81f9bffaea71c2e","137577.58","No"
"0x0222ce928305004a7b15749d1c767925ea889d42","23199.91","No"
"0x022af1b7d0d51f7b12040bc6e1c2b587fcfa254d","168237.5","No"
"0x02315a61bb5b786a3d252245a162aacad80730b7","6650","No"
"0x0238c59dac4001e4d294c15b5a4518f4c6f21472","38943.1","No"
"0x023a9c10ee3fa6182d0f4e0079717aca111cf580","39460","No"
"0x023fd33df4f8c31d044c562c011414ee648e8f08","3978437.58","No"
"0x02436dbaf7b06bd45851240da8866d8dc23c031d","0.02","No"
"0x024772a50c104955b05495a3ea385b817a5ad08e","157412.84","No"
"0x024abeaf802a9b01dc99d19d32163347cba84626","46072.64","No"
"0x0262a477c715770a4351cc338c1f84db43f7dfae","119615","No"
"0x026a7e219cf68ec1d46ab5a05e2b83c8fe131568","130000","No"
"0x0270ec21a92d9d2a29dc241b9e442b9331015b4c","9430.62","No"
"0x0272c5f1545c2c5d6fdbf72c9fc4545cc6fd83c6","154000","No"
"0x0277bf2c34d29cb3cf1646a6d759bf864f064c4a","53486.23","No"
"0x027ca3476d9c800609b66e9610308c9325481dd8","875","No"
"0x028034dc317233e2ea596244035ba0d137691b15","99","No"
"0x028ebad2684873104e7361fb249a9d381709e30e","0.05","No"
"0x028f39f4a709756700ad3349c0f8d49ada070669","711297.35","No"
"0x02921d0d308ed052c5f06f0cb5f7a14c45978229","21925.07","No"
"0x029314633a3387178e0f6712bea36c5d0f534cc6","6364.59","No"
"0x02974499dcd295da8c7dac31b602278b2329e70f","2500","No"
"0x029c63e2c38ee7786c4045f134aeed4119ebbd2d","5505.1","No"
"0x02a05bf6b955b6b1ecb80ab524cc2bee3007e2f8","84182.58","No"
"0x02a06f5c22f9249be7373df430c0777050d0668b","750","No"
"0x02b3e9f9bee223e407c3c7132e934fb289ddc535","209216.46","No"
"0x02b5ab6fa4e6e0e82b6b7b729e574ea51b40c772","10000","No"
"0x02b692eaa25324fd74fd1f346d45f7b2356993a8","2500","No"
"0x02c78b4feb93021131c50d47caf078f47cc79391","6877.59","No"
"0x02f8eff4827596b08b113b03a4cd3e114453b175","5492475","No"
"0x0306f8a2db1d09315dee426714c4f94c5d3de8a8","944591.47","No"
"0x030dcd9358050e9e38dd53ff09dad9c773e597f3","6109.65","No"
"0x031707b5f3a8d364aa2cc43572d30a4e7b4ffb04","27790","No"
"0x031d2cd81d139266b0624d594d66e4e58e7cbea0","187018.56","No"
"0x031ea1cbd618660b0c5c3e06e3ed77c28e47afcc","150000","No"
"0x0320777dbd6195b189b4d5ac8b3aa7bbe00147ae","108164.01","No"
"0x032f8de83488f801dcdf3e2eeb404ce089fca0bf","51400","No"
"0x03473d19ae2cc9242eb9d05d5fe28cca71ebc687","195279.66","No"
"0x034c1e96b474642cc2a087cdde04d34092e4dc03","89024.22","No"
"0x037872fd3284f9ee58f74b2bd40d1b007ab20552","0.02","No"
"0x037b5d4647df41c55c21f1a69abf07d90f114fbd","103778.51","No"
"0x038128a6a218728293dd1a74ce2aca86dfa4e5b0","451363.38","No"
"0x0381975b190aa1165bf16253653852b8c85f5034","21250","No"
"0x0381a3ac9b24744add2b41939680e832c2eeaa0d","17647","No"
"0x039d4cbab7c47566a316b23d54a26ed624fcf1d6","450000","No"
"0x03a1904c07e6f43e2aab2dbf60a369bd7d258337","1131.62","No"
"0x03a557c0e1c24a34b19950318f0927cb74a9a7b0","18","No"
"0x03ae2767f849cbfedc42280fd00dbb550a51e450","50852.84","No"
"0x03b4901297c6687cedb39f76dcd48ce427fff21e","2000","No"
"0x03bc0ca2d8ed2ecd4125787e7d135ce1692ea20c","348134.33","No"
"0x03bcf61b62be0eda4d0bc260754b329ec5fef800","45100","No"
"0x03c046040609803694cba3848bdb1f0a886a5322","2500","No"
"0x03ca6aa52f3e39565b2e6fb2b04fbbc5e9400f6c","320608.75","No"
"0x03d4dce0a4d11750a61743eecf90855d370900c6","125029.47","No"
"0x03d509fd2dd159cff15dd9ed45878158ac6847dc","0.99","No"
"0x03df95b06aba5109247f23a6b8c8b4152ade0109","2441444.58","No"
"0x03e5e61e1f2c9a5588df2d8529b0dc490952652c","1973","No"
"0x03e62e5dbbd77e0c036ab1a0994e51bdfd1a1599","0.79","No"
"0x03e7fa4d288b7a254fa0d5c51f6159e8a296f422","100500","No"
"0x03f062362da8e50f2246d178cddf34d104baee01","0.02","No"
"0x03ff831ee3f24bfc59249393b4eb96b6fdf8333f","159500","No"
"0x04070a9352e2b06de26a6041680b3ef6169ff41f","4200","No"
"0x0410e4b0afa0ab6cad722bf2e80a222df34cb435","110400","No"
"0x041a5594a527f33b2295010469376490e53a7ccc","550000","No"
