"HolderAddress","Balance","PendingBalanceUpdate"
"0x00bd383fc8c258363890ce8785f0e09f2057d113","100","No"
"0x00c254bfff48993270f2182f9f50f83c674cfbeb","100","No"
"0x00c3b35033054dbde7abdec667c0dab3b602fbeb","100","No"
"0x00c4088a45db04497859dd372a72657e2f7bfe9e","888","No"
"0x00c48f7ec6de7e82f3a786480dbbe5a73da5d14d","33694.018","No"
"0x00c4c2eed441fc72c2b2868002a134ad76846626","0.413969","No"
"0x00c5bd86be5b3e5a03475c8500a5b548c0977773","82414.86986","No"
"0x00ca4a9e6a469d103abd33e00da27fe259da67b2","100","No"
"0x00caca2529b78f5f32d2f25dc143987b2ca91f8a","3680.40561412","No"
"0x00cc96c9280c1f7bf2827b6b64629b3b726acb43","92","No"
"0x00cd0cddfbaa920e3c483646462e8a8eac9fa3bb","100","No"
"0x00ce07595100dd1d97c5fa4c2c6a83dfc859cbea","100","No"
"0x00ceabec4dc326d689880216aaf98a786ce4e3a0","100","No"
"0x00d09854a293a64ee335d407f1bacbc1bea68935","25","No"
"0x00d109051dff7b64b55947c60184050ed389bdb1","100","No"
"0x00d632cba005c835f49d764fdffa5891d4b015b4","100","No"
"0x00d6f42a9f9a6b90ac438f5e7b7bfeaaa99a3cd4","100","No"
"0x00d7b44598e95abf195e4276f42a3e07f9d130e3","100","No"
"0x00d9dc98cd35d297c22b4ea8fda58562164f3dca","100","No"
"0x00d9ef6847b42d81d866589d8a7f477439f9ce2c","641.375","No"
"0x00dc5fcf5a87d72ea2ffe1297b7d4eeea45ccd02","65","No"
"0x00dcc9e66461240003e40c4389c30a97305d2b60","100","No"
"0x00dcd60355df8e94ce0e595489061b8006e278bb","36007.1190093917","No"
"0x00dfb6b4005b6e126ec4532c2c52f682d8187600","11034.0727","No"
"0x00dfe3184fabf61d3537580a2b0f5171b2d3c953","100","No"
"0x00e22f15e5e6bb28f32680ee211ea2bfb73f657d","10815.58544","No"
"0x00e383e7cd43858f87c5866a580ba8b41146b445","2","No"
"0x00e509ab1ed2f557a5d6f665d4263be015e53df0","100","No"
"0x00e547fb823c5e8d99450355d914406631882d2a","100","No"
"0x00e69217b947bf94d4aeeeac83c9b57ecb87c940","242.483457734","No"
"0x00e817b31818685648b1f1b08e9d288f8be153c4","9218.09678","No"
"0x00e8bd75f420ba95e3efbdd0aafd53a883bd391a","0.7574454","No"
"0x00e91dbdadafb5cb97c9e421555d365427cf21ad","160.633035261124","No"
"0x00ec6a8d7fd7d8a54118bda98792b19c4906c59c","15038","No"
"0x00f0f8cfcb278edea63ff05ce6849647b77fcafc","27078.858186","No"
"0x00f26ece6c8716bdded31924b446c92ff388aee2","100","No"
"0x00f2fa6bc507405105a9a76a4e4fdfa5983855ff","1E-07","No"
"0x00f3431bbd68a6d1d886546f5e92b6f7797b5b33","975.2979","No"
"0x00fc6300b77a8ea902d576eafaa9ba40daa7c415","20139.7697","No"
"0x00fe0e72969a623ca7b3287b43eb1164d298ec56","182.444","No"
"0x00fe15169739cf2e363be1ff377063b644004acc","1","No"
"0x00fe52a61fd6eda72fb38332a0eb78f468eff60e","0.1","No"
"0x00fe6dfbf73c5cdeee66ec5db09314c4e86ea954","12922.518","No"
"0x00ff91ad5d88cc7c3cc2b270bce8a7cb5a7613f4","10992.945","No"
"0x01073aa44bdd1aa3bb9c150acfe3a5b929f39354","1.25","No"
"0x010856b8a3ce4701016a1d0c9572423c7f4c733d","10","No"
"0x010f30bec07b8ffc8557fed51203f41c478adfa2","3972","No"
"0x0110adcff74ed3568ea61f86cf237eb452e79ddc","1E-07","No"
"0x0113cc86136da1a6780c1b2c3ac998af583d2d4f","4790.435","No"
"0x011565a429817048b06e86008961a9c61b6a73b7","100","No"
"0x011620b4eb7b3336d0639ed65b973450ba709920","100","No"
"0x0117685879654fd1fba331942450553cb7a1130c","11071.45732","No"
"0x0117e8efcc38d9510c84613a0b810c1a0d055769","100","No"
"0x0118c2112d95da7af75797c6f31d511324608207","42495.62242106","No"
"0x011917dd962090d9a92bc7bbbe799d0660b8d239","1000","No"
"0x011964f9adab3001ec8995ec46f9deeb8e3c5164","100","No"
"0x011a1065b5c64e5b09e4aab524eaaf5d1ad340f6","2122.69014714","No"
"0x011ae23e72106238f268c7f673059249362e659b","100","No"
"0x011d9da6b29464b3d2acd6ac02b0597fcc806ccd","130200","No"
"0x01226b3bc11e86cead18310afaede526b33366ef","1071.00366","No"
"0x01231f1f819216fede1388ed6473913b30c71e69","12.676","No"
"0x0124024633a42bf02d812f0929a9fc2f822cc3dc","100","No"
"0x012c0dcbc651f226e16845a1cfccf5f6e05f46e2","100","No"
"0x012d2c4c87d56c9362231a5c21c8f2acd4ff36a3","100","No"
"0x012dd9c87bef47c10fcb6a20cc00a799e62280c8","3444","No"
"0x0130226fe700b96eb861f54a41d89a9fc4c72246","69.8405","No"
"0x0132ca18abd9bb9e2ce9b0cf12901cffabfca595","2266.683","No"
"0x013440e63f3f5e9de0969d80be5599c3888f4aba","439.056","No"
"0x01345da832d4fb5807a02b94aa3e78bcdcc7b87c","1E-07","No"
"0x0134bb2d69e02cb5eb295e6be49aefd3d3a4f3ba","552.80404","No"
"0x0134eaecb3d1bdf1b0a6cb1a9a86e9bb8c2e9838","1270","No"
"0x013610427adcab6e1eb3e10b62cb6c7a2d813a65","8645.0797","No"
"0x013d468e638508c1927f080afa98ac6581849ad9","25090","No"
"0x013d54d36676218a3ce31c4b5c4bbfef8196a635","2568.5955","No"
"0x013e14ab2e481fc9424d6a214b43e38658d2a32a","100","No"
"0x0140ea35077ce4c6e6a24df9c28fe686a8650828","10","No"
"0x0141a91ee376a1cd2077fa0938abdf16045bb375","190","No"
"0x0142fc6420575cdcdafb4047a8d22177fa0c4728","100","No"
"0x0147d7ea5af37b699e63fc44c5f7c3be31ea6624","100","No"
"0x01495924aa57630defe2124ef7b0ab9e87f5a085","2042","No"
"0x014fe9d3fa10e7b03ea2c843328e48d010a8171e","527.31759897","No"
"0x015284a1d0958d325ab2840c1abf9de19db06d3e","100","No"
"0x01553cdeaac317e08e78b971a99b69f14c625096","29.179","No"
"0x01567b5adcae85a229769bf0387d2a72075301b3","100","No"
"0x0157e657bcfe4319ba59db48aa1b56222cd0d53b","100","No"
"0x015a86fa8b0daeedf2d434701f22a681e6149d06","7655.9291","No"
"0x015b4cf01a352da8f7192fdce17f3f0d016474d7","13355","No"
"0x015b52ad53017711da3da79cbf3a4a3fad54049d","100","No"
"0x01628300f25eb6508f6db3bb56326a3e8c576152","10","No"
"0x0162e664a099414c213347736b038671d73d1c49","100","No"
"0x0162e90497adbc68d9c5d4b8819e36b1d0597aab","6587.26168984","No"
"0x0163f9dd011c43b08f711fd80333d3d7a92204af","3660.947","No"
"0x01659e59f1bd1dc3833549e9d225ca070aa62126","100","No"
"0x0168716cc992849cb365730768db6a8f51de2cb0","3099.4161445993","No"
"0x016bae1392874c4090e6071754fce672095a43ff","100","No"
"0x016c1509d4fc10dbdbfe11f2fe103a7a1f04ff88","8091.43844002","No"
"0x016cfa059e89b3ee0e27571bb0e49fb2b36ecce2","100","No"
"0x016d0d6d353cee37579e48740abf238968bcf255","100","No"
"0x016fc40e6b58bbb3b2282a35e6b952864bc5754b","110","No"
"0x01728d8c29d52bdae79a33d63f00060e0a4807db","1596.681","No"
"0x0173736c77f6405a7d1826e48403831f843a3b14","2637","No"
"0x017b884b6008965d52f4bfff183c52ccb2e7ccde","100","No"
"0x017fa7fcc0bf3bcd76e6929e225044a89624fd2e","493.13956","No"
"0x0180a2a81e7e1431791791fd1eb31c796e7dc5d0","555","No"
"0x018532e25167efb76bdfeba6f00fa5cc162bf6f4","100","No"
"0x0185633ea346810dceb36aef342d44afb06f67c9","140","No"
"0x0186786ea4dba4a26e4b2790bd475a8035b83a82","2236.315","No"
"0x01871b0c6d055b1adb9f72c820b81d7668b38e70","1","No"
"0x0189febc1ff79b136e587f23dad185b4d384ebbd","100","No"
"0x018a4a93f146f90adf13b6c827ce88cef0336e0c","90","No"
"0x018c4d4bba2c7d6b62859289f80a4f50781dd4fd","9966.66","No"
"0x018e329d463a95a58737bd7c246df94c3439723e","100","No"
"0x018e534cb4a5bd8921993db6385724f44d92de31","10","No"
"0x018e534cb4a5bd9821993db6385724f44d92de31","9084","No"
"0x019491fac979e22b07930a16ef385f17d5ca36f8","95","No"
"0x01995d862c751522b257dfa604e44f90cbaf1423","1020.64755604","No"
"0x0199c0f0dd851573042ef82d4b306296a2856f8e","100","No"
"0x019bcc89dde7b10e80bbaaa69215e976d9c5ae88","97.2051","No"
"0x019c0da7b4c1c04cdd7dd1118f688a63820cf092","42544.71592","No"
"0x019d34aa12b8ce35570e74dd08b5e065cedd8b1c","1690","No"
"0x019da594ae971d1f2203b599cbee5b50e5b81572","1440","No"
"0x01a0da0bfd2736ddcb3b5ca5a4114c1987bd89e7","100","No"
"0x01a245e32fae2fd6000d424eb51209d7ecbc12a5","100","No"
"0x01a7d4fe673edea57a79869db5ca855e1ff151c3","1E-07","No"
"0x01aa69956169f3d64bf95b06074ed090a5b92199","100","No"
"0x01aaa31abb9ce3c42529ad2a2740ab5907ae5584","11426.78596265","No"
"0x01aeaa723659575d257f50be6584ac4d9e2a0c64","1E-18","No"
"0x01aede009524a542e06add97ab35e6125ebe9213","100","No"
"0x01b0eb9e87f9e3abd24feccf89fa34c07ddd0b45","2299","No"
"0x01b140e883d364fe85bbc481e19f6caec5dcddb4","100","No"
"0x01b413e6e87d91b8143b801b0370dc051b5929b3","100","No"
"0x01b4755b95f480e09307ab1ef5e421b7b429012e","105435","No"
"0x01b84ffd9c33b81ccbf898397ac4d03840eb144b","10100","No"
"0x01b9d0b17902b4fcda7d57d07cc400725bf9c46a","100","No"
"0x01bcfe4488f259a228ab799c011cf8998a62c769","100","No"
"0x01c10163aa941806f05e1471839c2c96f35088b0","1E-07","No"
"0x01c2f5503061bc905f1e34f7e828724f43d667d9","1752.9127332","No"
"0x01c322f4d45cec8d0a0eb8ac6eeefe9c7ee63af7","2158","No"
"0x01c56579357b12a1e94d8f006a0937ffe3b4e012","450","No"
"0x01c5f481ec31da26a37e0e29db07462a6fe648b9","1192.5472","No"
"0x01c9dd6827877c5fb9db08eafb7ea26ef07122dd","10010.68847609","No"
"0x01c9f4268beb4c049ac81e0a1d8e6970078601b1","100","No"
"0x01cb1c0336fa6ebebe6b2cbd4acf330833c2e514","98.412","No"
"0x01cc5c5ec8332704f1a8dbf29f6dec0f1de93393","39280","No"
"0x01cff57b3144bbc554066e617472fea6554cec83","0.83164","No"
"0x01d282dff2a3bdbfc13676baf66f413b57404215","10","No"
"0x01d6090fd6cbc971f9a13581d0e0dea8479a4091","13653.309","No"
"0x01d97b554cee63264636b5a0f527e8534b7d915c","2687.4821","No"
"0x01dd8921826d5421381fcda4c1e57af5823a0f40","45682.678","No"
"0x01e12341e1b7483fbe6fdbb6d4f0cdabd764a50f","101.13728","No"
"0x01e56783965177ec370b0613c05ab0d7be5f6449","200","No"
"0x01ee86b0b377c158092294d5d9f15f9d0bcf96b3","1E-18","No"
"0x01f057c93a7b233e2c891a5f5732360c24d45d3c","1E-18","No"
"0x01f3ce0f198dbeaa3ced8339de9556bb3066bb22","15.576","No"
"0x01f66094f5da0a8bbc204dce48c8b9c05f997945","1E-07","No"
"0x01f8d52e095787543d04172529c3b0c921872e14","100","No"
"0x01fb90685f3febbdc9b85b11e95b645b11304aba","100","No"
"0x01fbd327c8aa4d1373011335d8969f427fae31fe","11574.90200103","No"
"0x01fdb80a936410e231a12eed3d26afec47ba78ce","1E-18","No"
"0x0203b2aba8589f6fac8fdd83b32f3249a0ff31b4","100","No"
"0x0207058c980a79c672d3720e91e9d62037549709","798","No"
"0x020ac1ab1105ded52c9aae6bea5691ef464b8579","1558","No"
"0x020c1e918530150423a90d8972f81b712fbef484","673.11786","No"
"0x020cba1c0b7b2728e25dc88239d53a6174e2088f","200","No"
"0x020d87ed461108890843a690571b7a7c01a93e9a","1E-07","No"
"0x020e91076319d8dae6759a18651a361da9feb0e3","7065.44076","No"
"0x020ef765e8638afac17011b6179573db5cd55523","0.46757536360873","No"
"0x020f67f50be87aaa6133c2ddbbfbc9790d05fe02","20678.6726014827","No"
"0x0210c842d52e35743f957a9df0b3823c407aca5b","1100","No"
"0x0212d3746c6a148cc6bd7bc2e21a5a96cd72356d","100","No"
"0x02132b8ea0b2f3e0f80c67c6ddf2d83544eb6b09","27478.41292","No"
"0x02134f39f0bd556b62f7b190cf83e718e5f9a68a","100","No"
"0x021403ba875ea4de5c9014760e6a87dbc675b1c5","6451.6","No"
"0x021456283729ab3ee989982e14543db5874b438b","1E-07","No"
"0x02182f37721d6aecd5d865a2aeab58e19cc17705","50","No"
"0x02193a7fb545092dbcbe0a703a4b170b3a5c9acd","10","No"
"0x021a2cd825503a7916af9132636f00e2d7efadfb","100","No"
"0x021a719266324a71f8596622dd8af566e06af0d5","10","No"
"0x021b90e750834cc1e5756994f3c5fad52b38d798","1E-07","No"
"0x021c6dd2cc6804533627fe16d6f35c8a0bffdefe","50199.6574","No"
"0x0224d8a911ec4f4d575c4089c6ed8de95756fa99","261","No"
"0x02251b44f3ba3e07099f78ac0a594faa04298a4d","1E-07","No"
"0x0225fa63bbf4953a405bdd95974e97cf5396dee0","5.87367966E-10","No"
"0x022b511b4552f1d60efd5c1c44423fe2a04cb12b","5633","No"
"0x022ec84560e0fbcec360c509f631eae048cb1824","20104.04","No"
"0x022f2bffd9589187e29fb436f79063fd0ffaea59","4360.6012","No"
"0x022f7d04b7bd0cfa26dc7d03b65c0331a4c73b27","0.0402","No"
"0x023054ce0b20916d623726bb77eb9c7c43037675","100","No"
"0x02306b58ec3cc476525f2ecddcb80887f36aa768","7958.104","No"
"0x02339e532ce143a1687b715c3889a9c3f894fb63","14878.039","No"
"0x023497daf43f073d47d70cf07dbc36382e08d736","0.00911542422370351","No"
"0x0238032a42925ba3336649b25a94dcd2208838e5","100","No"
"0x0238b3200088b24f7932d60aec6ac806de723ade","1E-07","No"
"0x023a062d6a8e2f15f2548906f4e016694a5efd63","1454","No"
"0x023c1360976dc9a8286af744f96870915cd8048c","2786","No"
"0x02405658ae6c1dd52095bfa3063764e5364a88cc","152.2323","No"
"0x0241b0e9bea5805d2d57a317e09a848e40df1eb4","1798.05412402","No"
"0x024314b4a477a127ed775a706a340596eb16cc2c","650.491","No"
"0x0243398c90960481dc87210eb6cd23cc58ca5f41","1487.3","No"
"0x02444928f8f13503db6a0512b4c20590b4c9cee4","1","No"
"0x024751f9f9ec50cfd0d08ec42b991d93f80fa4c8","10","No"
"0x024a9670a41cef160a3c4aa61450fafc0ba55170","41324.6","No"
"0x024f1f8b3789bfdf9edb47f58a0d7a3afeaea804","99","No"
"0x024f4d4f15fb0984d58751c821764eb205b56792","7975","No"
"0x02516598aa617a6bc3fa91d79dffa3fa9cf39ccf","46893.649","No"
"0x02524282eba63d023910aff11f5d765eec519dde","100","No"
"0x0252687252811b557410ae6657c5fd6f68e4a2af","1E-07","No"
"0x0257ce9c2d845569c48fa5d8cb5387b89ed4c8f6","519","No"
"0x025c687f7dfd5979cad6456979a2eabff71ed3ff","2495","No"
"0x025c76d7ff2553e59b3d9c0cbcfe79e9b54fbe12","100","No"
"0x026274a927e46eb5d9af2d17f943ce1513edbb26","22141.50816","No"
"0x0263a95b7d99d9ac1971e13e3bfa7167227d15c6","0.39876","No"
"0x02643e0dece8851a6760cee797131b1011ff21bf","1","No"
"0x0264e9a61777291e764a191c4e41490527f6fcf7","1612.93762","No"
"0x0265b471a8baf19dcf15b70568af3d2214ff7827","3054.86832","No"
"0x026759a270468c233cfe66f72b39e773cf2555f2","7","No"
"0x0269445f373018653d781af12f20e67fd41eadc1","5583.10138","No"
"0x026abbf368f0447d165f45f8f1c7c4ca327b8127","100","No"
"0x026b4ad7be963a2f7b9550ef6700ec44462bc654","50000","No"
"0x026b899b1956ed1e97401cb575c91c983755a1ff","192212.85702105","No"
"0x02701c43d16ce142ccc9ae50716b770a9b373fd6","100","No"
"0x0273455cb713707fd3eb2323531aa2ed04e21b94","611.85958304","No"
"0x02774862f4ba6a0934b743c30652ffc5f84015fe","100","No"
"0x0279e9cfbee0f2459dfae46e54c6fc6637ec37a4","2","No"
"0x027f99baa9e28154a806b02ca57cace1a35e62c0","100","No"
"0x028094078807595362bcd4011727f75de29dc45a","1E-07","No"
"0x0280bfd41f8084d00109f65515ec68cca7270f50","1801.94597822","No"
"0x0284acdaaceb84972fb8b7d7b73297698a512d0e","5193.705","No"
"0x02880437f5f4107b460fc32c56b3b1744f6af2c1","249.975","No"
"0x028a688e889ac1ec6e32b173156de63b711b1f71","100","No"
"0x028bed4dd2bf0f072e8d7425cbeb3ba8da0e3406","1E-07","No"
"0x028c530ea3f4c6d79b4dc2250dcd2a96fed2b847","2733.078","No"
"0x028c7c119a25e8ede4022f256fafff46a71c197f","12601.7525861","No"
"0x02916ea50276febc9941800ec8fbac31d434ed15","9.9996588382E-08","No"
"0x02918ea2ed183f94118124fa99be62e085bdc0d7","1E-08","No"
"0x02930beb3d4dc55deb65c61e246fd5e6d7607949","1E-07","No"
"0x02933fd1f9c31c72575a357eef89f4a58f72aa3a","10","No"
"0x02985e50940e4b9f8a1e60835a62de688b256eec","2785.313","No"
"0x0298a8b6cd82146253b483b777f5a3cb903daeef","2352.71053239067","No"
"0x02a16056ccdf482a44f4136a2d1b88d78e30b73d","20929","No"
"0x02a19e972a86925418988d5f9a0a3b86b941ec3f","100","No"
"0x02a22500d1be6f8a17557a1d44233d44d8090721","2.45","No"
"0x02a2fb2a418ec05d558d5b06dcade635b807df9b","100","No"
"0x02a3c1a3340df04d178dea43403209ecd4e5549e","1E-18","No"
"0x02a4635f241b4f4dcdd2aab783f96bb025261a06","1E-07","No"
"0x02a82e159076d01cb657d0b2a66b699e5a7d5ba9","0.00518","No"
"0x02aee9a3b93f8edfea3a86f4148c5e40366aec85","100","No"
"0x02b3396e23696585819334565dc2efba35a0e4ff","9880.062","No"
"0x02b5549e658367d53e22b3192271f1c353f0ed11","4974","No"
"0x02b672bc284453f2d9d4aa55a16bc5ab411deb1e","100","No"
"0x02ba1496c2be294c2ab1e686d3b6b8548598c448","1167.028","No"
"0x02bf093e920a3fcc6701f13e0b67d1bf22ae16c8","5112.01752","No"
"0x02c1652b3bf08fa9d3e1413539f11a26debe297b","1E-07","No"
"0x02c3cba2e8e236d1b0c4fb2d95deec857e5091ff","10","No"
"0x02c5565d7b93b62a0f3168a72ac12f3c248e059e","7210.758","No"
"0x02c73fe014408532b70170b6e06ea7d506f0ada8","999.975","No"
"0x02c949ccd3540527711edc8417972e0d292bacb5","100","No"
"0x02cd1da05a51885feaf94b7f32e7f3f28d8d6d4b","1191975.28182085","No"
"0x02cd5d2937211a20aa41346b666b98ff236b9a5b","2550","No"
"0x02cff810155ed06e4e48a2285def7a09b3525ff1","1000","No"
"0x02d3761dceeceab36c08de82b4dde0b26b25c26f","108659.176","No"
"0x02da58bca3614acf0c7d83cd3bf8c9b8b5642341","124","No"
"0x02dcf4cf0ae241bc94ebfa34d0114d9ee163af46","23315","No"
"0x02dfd2f123c561ef16156f3334bb4839d446dfea","1487","No"
"0x02e12f83b2eaa3b018f79b830642a23144e72457","100","No"
"0x02e2546e7da640b214b4ceb0eee6a70cd5d6960a","5","No"
"0x02e50ae85ca253f31f0084afb3764e0c0300468a","10457.39110539","No"
"0x02e8834377f1b1b85b0f78022a4c0420f085e37e","921.43556641","No"
"0x02ec3f864e6299a2e63ddca11c4c28943d97063a","100","No"
"0x02f1e79e6966464dff56779b47f1990b3fe10777","9431.08","No"
"0x02f2c5ad418498baac13be9646880dd1d64aef39","674.836295825662","No"
"0x02f407e2c87a479692c6b496729e2e04fa50676e","3536.89196","No"
"0x02f5380b4647dc54f21ebcfef0d4a628d85b587c","10202.14458","No"
"0x02fcbc4968a39eeb56bef6b24663befb22cd9d22","5217.77991999","No"
"0x02feee330e3de48b5490d09a626db6c9ed4e99c0","100","No"
"0x0301a066564a149132b9db765e9864100dad2b02","11443.11137522","No"
"0x03035ca5ba89bfc09238cb4a7a4ba3906d7a7acf","10","No"
"0x0303999a2ad9ff17912d68b68d778ebabd4829fa","16","No"
"0x0305a835ff4cf722fa44bf3493881b754b89d872","0.803","No"
"0x03072953c1fbf0105fc7a622503fac5bc1f93cae","20","No"
"0x0308c004bed4f219c8fbc391a953e73e36d15bd8","100","No"
"0x030ec71929c851ef78cb9bffb9c2600a9667b0b5","0.1","No"
"0x030f5ee9e33b28b031caf90e011f9647404236ad","3603.381","No"
"0x0314245ee8f0c7462e0bf8cb75bcae3f1723b8a1","27194.129","No"
"0x0316c605d7100c5cc7957897470da34e9c492e3e","100","No"
"0x03184bd36c8c13eec14ebfcd1487316e753fc5f2","0.0030003059513661","No"
"0x031a0a8b2fbdf92666ababb43cf83c7b00a1d194","700.808030518164","No"
"0x031c163a1ccae0b425adf9a1aab854ee0689f46b","1288.4","No"
"0x032258eb315428632d3ebed33d4f6990a30bcef3","500","No"
"0x032678b036e484962a0628af3764a5a3e69abd58","1E-07","No"
"0x03267b1c88fd149b59341df568f19e0b20482ba2","36138.36718","No"
"0x0328314a7e07cbe241e7faf717f8d29237f9e2f8","100","No"
"0x032c324862480c46999beacd89758538afa89333","1E-07","No"
"0x032d367da902946444b1ce3a7f0f3fafd8b4eaca","100","No"
"0x0331ff6139a1b6744f4d5c42a907714b24c05c75","100","No"
