"HolderAddress","Balance","PendingBalanceUpdate"
"0x00c6f8629fd6c7c702cb60f19c298244820f2cb2","89.669973","No"
"0x00c76cd5aa04d2eee7d50226ad53cd1a3c78845a","1.50353465131241","No"
"0x00c77f79f723f4872ac3cf4087a79d4327caa5a8","0.1","No"
"0x00c802238bcde71cbd73d84fb7bbf4ce2ea98413","5576.51585047472","No"
"0x00c88a8ad9e11b804c61ec4c45c441674baab36c","2.63899999","No"
"0x00c9c6680068566f49249a4ff731b20086ce6ae7","92.3936496","No"
"0x00c9c943f3e556631ef7bf53912c743b727763dd","54.53202213","No"
"0x00ca757479320d7ec59bd1e65029cc684818c1af","24.808157","No"
"0x00cd49caf563a0fd9848bc6263acd94c0a2a6c57","847.879647306328","No"
"0x00cf14e6c2148e1a9ae2aa9620788c2e86e6386a","470","No"
"0x00cf291c713f204b1ac03f86a8ed5d11acb4fb7a","0.07","No"
"0x00d29fbc981d05edba69bc0909e391a132271357","26.1504346965553","No"
"0x00d3133dcacaf0480fcebcc8c50ebb66923d2b18","3.39092E-13","No"
"0x00d3726bc7c3bbeecb3573c25782fa15f4a96364","1E-18","No"
"0x00d53a7697a5c1fb4d1f79ea63fc7d207fb775a7","150.636","No"
"0x00d677afc1c6ef19b1d4a3346b5e455106dfa589","6.1248791826383E-05","No"
"0x00d7093ffb0b9b98c9da4c822df9bde179a3c5f6","14.5907882010928","No"
"0x00d7f1e1dda36a81bbc9243754190a41bd8b2fa4","143.64055786","No"
"0x00d7f4ba1d2d3807af8778911f0511ad793382c6","614.6727","No"
"0x00d82d81f1f37a47ab19fe3ed56484621d5fafec","20.5","No"
"0x00d87ad9be836e32c798fdc66e9012c14b08a58e","3.923E-05","No"
"0x00d8c182c2c259527dd4bae6f57eed3a21af017a","10.5906601740793","No"
"0x00d94d9e15724e091dc7b805bd1a0135f9a24a3f","904.484363242141","No"
"0x00d95342d7c65298beb1de4142e28fd62cd47320","124.90318","No"
"0x00da972a32c522b02771520fb5e70fcb056927fb","162.769416639849","No"
"0x00daa50be17ab23efc15268afbc5491c3e073648","244.913984","No"
"0x00dceeab5e0f2296841943845f09a095ed8f1580","6.62295173773848","No"
"0x00ddacb8d373f9ce0f0395040ae050a1320b539b","521.924","No"
"0x00de27246ec3b94a176953e0acbf09047476e179","28.164608","No"
"0x00de4b444063663899fb632c907a7af5bf3594fb","1460.62974721232","No"
"0x00de7fe4351b7ce1430e13ac3d764e662e56ff4b","163.66","No"
"0x00decfeec5d6d9d77275cfdc1e447cf284ae13e2","0.000379273580622892","No"
"0x00e266a5a85867a785c1ff420e681b52960343cc","937.38335094","No"
"0x00e3337d4ed3e73a03a5788876e08eab0de6f460","5.66470271","No"
"0x00e39db378b3d2031bb3558bdfab186b1d9e2aad","1636.49793203044","No"
"0x00e3bc18d83e92b252c07ac55aa414f5f94bb84a","231.548538","No"
"0x00e4846e2971bb2b29cec7c9efc8fa686ae21342","32.5170724004369","No"
"0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15","49.0909370362144","No"
"0x00e7be0d6ad75ecc6df8071785806caad0a4cc30","7626.11886909453","No"
"0x00e7cf8898d5ba416fc3f257207fe5c325f108fc","440","No"
"0x00e9114dbfeb686eb736f78aa481ed0528e200a8","58.088533613134","No"
"0x00e91cabe1b995e82eefeab26c27ee886abf389c","2.67","No"
"0x00ea80cc892778865b9d6bb82bf11f16e40e84fa","8.136E-05","No"
"0x00ea92d8211df121240312e471f60c1a19ca6cab","25.2524529562484","No"
"0x00ee174acefbf4f9f2bbc3434aa8c437fc29f261","107.0966971","No"
"0x00ee7ebb0437c530abeaa9a804edddd068710e94","179.87229855","No"
"0x00efbff8c12964922ac6b80b3ee80188732b6a27","0.924653829372008","No"
"0x00f1e7db0c1788a384589c16d4a8b5fdf0e1386c","1.97","No"
"0x00f282c40b92bed05f1776cadf1c8b96b9fbaee3","38037.1596057011","No"
"0x00f2a1c9274e71e6aa755b8d5f67b891892bca1f","3.90618E-12","No"
"0x00f37f59bc0ee4361dfa2942193c63adf4ec8d0f","30.1082188879525","No"
"0x00f39f74af4bb2e37877e0bb0996b8539bfd7406","9.6680211E-11","No"
"0x00fa3b0b1f5d2929ea0c6bfb7687423a26d9b86b","66.561957","No"
"0x00fa4264b22212e8e3d7fbe24b5ef5b5520a0545","489.245","No"
"0x00fac3de83bf5881605508cd53e0155b41aa3543","8.97826079","No"
"0x00fbd8120078a6f3f452bf5a1668c01ac04c0720","339.263810214617","No"
"0x00fe6e6e51f94473360fbb9e86275e07c7c62216","19.53501","No"
"0x00feb514c5230dab684e9c531622f9bd8ec52085","150","No"
"0x00ff936ec9702775647e34df3068b9d6988bec79","851.33750658","No"
"0x010146594071d6cfa54e0e132845b4c471071bda","100.521","No"
"0x01018bbb00255407087ac0bbd0843d1c31ff364c","17.20698549","No"
"0x010309f2445f746750bed02a1fc4845aec04a4d9","14.17269","No"
"0x01035f05fa496afa8b0925f9abf05178a07cb71a","4E-05","No"
"0x01049c136850309da130f3d20d07af8c0f6e2faa","0.277013851025511","No"
"0x01052bcf2819b1bd6e7a525e47ee58110b51cc30","14.99345365","No"
"0x010563bc878ade0f797b866f32865632787a1403","6400.7735","No"
"0x0105e7a1ec6c79056e4d27d980301dbc6cd556f0","3.80110344","No"
"0x01063908092b34b4433162d6af504ebe9e2e3d88","8","No"
"0x0107c533fc41628e5a291c9246ee00d9fd41e472","4418.54502366601","No"
